省份,运营商,133 号段,153 号段,162 号段,173 号段,174 号段,177 号段,180 号段,181 号段,189 号段,190 号段,191 号段,193 号段,199 号段
陕西,电信,1338913,1535303,,1738485,1740245,1776475,1809143,1818922,1899275,,,,1999115
陕西,电信,1338914,1535304,,1738486,1740246,1776476,1809144,1818923,1899276,,,,1999116
陕西,电信,1338915,1535305,,1738487,1740247,1776477,1809145,1818924,1899277,,,,1999117
陕西,电信,1338916,1535306,,1738488,1740248,1776478,1809146,1818925,1899278,,,,1999118
陕西,电信,1338917,1535307,,1738489,1740249,1776479,1809147,1818926,1899279,,,,1999119
陕西,电信,1338918,1535308,,1738690,1740250,1776500,1809148,1818927,1899280,,,,1999120
陕西,电信,1338919,1535309,,1738691,1740251,1776501,1809149,1818928,1899281,,,,1999121
陕西,电信,1338920,1535310,,1738692,1740252,1776502,1809150,1818929,1899282,,,,1999122
陕西,电信,1338921,1535311,,1738693,1740253,1776503,1809151,1819100,1899283,,,,1999123
陕西,电信,1338922,1535312,,1738694,1740254,1776504,1809152,1819101,1899284,,,,1999124
陕西,电信,1338923,1535313,,1738695,1740255,1776505,1809153,1819102,1899285,,,,1999125
陕西,电信,1338924,1535314,,1738696,1740256,1776506,1809154,1819103,1899286,,,,1999126
陕西,电信,1338925,1535315,,1738697,1740257,1776507,1809155,1819104,1899287,,,,1999127
陕西,电信,1338926,1535316,,1738698,1740258,1776508,1809156,1819105,1899288,,,,1999128
陕西,电信,1338927,1535317,,1738699,1740259,1776509,1809157,1819106,1899289,,,,1999129
陕西,电信,1338928,1535318,,1738910,1740260,1776580,1809158,1819107,1899290,,,,1999130
陕西,电信,1338929,1535319,,1738911,1740261,1776581,1809159,1819108,1899291,,,,1999131
陕西,电信,1339910,1535320,,1738912,1740262,1776582,1809160,1819109,1899292,,,,1999132
陕西,电信,1339911,1535321,,1738913,1740263,1776583,1809161,1819110,1899293,,,,1999133
陕西,电信,1339912,1535322,,1738914,1740264,1776584,1809162,1819111,1899294,,,,1999134
陕西,电信,1339913,1535323,,1738915,1740265,1776585,1809163,1819112,1899295,,,,1999135
陕西,电信,1339914,1535324,,1738916,1740266,1776586,1809164,1819113,1899296,,,,1999136
陕西,电信,1339915,1535325,,1738917,1740267,1776587,1809165,1819114,1899297,,,,1999137
陕西,电信,1339916,1535326,,1738918,1740268,1776588,1809166,1819115,1899298,,,,1999138
陕西,电信,1339917,1535327,,1738919,1740269,1776589,1809167,1819116,1899299,,,,1999139
陕西,电信,1339918,1535328,,1738920,1740270,1776660,1809168,1819117,,,,,1999140
陕西,电信,1339919,1535329,,1738921,1740271,1776661,1809169,1819118,,,,,1999141
陕西,电信,1339920,1535330,,1738922,1740272,1776662,1809170,1819119,,,,,1999142
陕西,电信,1339921,1535331,,1738923,1740273,1776663,1809171,1819120,,,,,1999143
陕西,电信,1339922,1535332,,1738924,1740274,1776664,1809172,1819121,,,,,1999144
陕西,电信,1339923,1535333,,1738925,1740275,1776665,1809173,1819122,,,,,1999145
陕西,电信,1339924,1535334,,1738926,1740276,1776666,1809174,1819123,,,,,1999146
陕西,电信,1339925,1535335,,1738927,1740277,1776667,1809175,1819124,,,,,1999147
陕西,电信,1339926,1535336,,1738928,1740278,1776668,1809176,1819125,,,,,1999148
陕西,电信,1339927,1535337,,1738929,1740279,1776669,1809177,1819126,,,,,1999149
陕西,电信,1339928,1535338,,1739100,1740280,1776910,1809178,1819127,,,,,1999150
陕西,电信,1339929,1535339,,1739101,1740281,1776911,1809179,1819128,,,,,1999151
陕西,电信,,1535340,,1739102,1740282,1776912,1809180,1819129,,,,,1999152
陕西,电信,,1535341,,1739103,1740283,1776913,1809181,1819130,,,,,1999153
陕西,电信,,1535342,,1739104,1740284,1776914,1809182,1819131,,,,,1999154
陕西,电信,,1535343,,1739105,1740285,1776915,1809183,1819132,,,,,1999155
陕西,电信,,1535344,,1739106,1740286,1776916,1809184,1819133,,,,,1999156
陕西,电信,,1535345,,1739107,1740287,1776917,1809185,1819134,,,,,1999157
陕西,电信,,1535346,,1739108,1740288,1776918,1809186,1819135,,,,,1999158
陕西,电信,,1535347,,1739109,1740289,1776919,1809187,1819136,,,,,1999159
陕西,电信,,1535348,,1739110,1740290,1777290,1809188,1819137,,,,,1999160
陕西,电信,,1535349,,1739111,1740291,1777291,1809189,1819138,,,,,1999161
陕西,电信,,1535350,,1739112,1740292,1777292,1809190,1819139,,,,,1999162
陕西,电信,,1535351,,1739113,1740293,1777293,1809191,1819140,,,,,1999163
陕西,电信,,1535352,,1739114,1740294,1777294,1809192,1819141,,,,,1999164
陕西,电信,,1535353,,1739115,1740295,1777295,1809193,1819142,,,,,1999165
陕西,电信,,1535354,,1739116,1740296,1777296,1809194,1819143,,,,,1999166
陕西,电信,,1535355,,1739117,1740297,1777297,1809195,1819144,,,,,1999167
陕西,电信,,1535356,,1739118,1740298,1777298,1809196,1819145,,,,,1999168
陕西,电信,,1535357,,1739119,1740299,1777299,1809197,1819146,,,,,1999169
陕西,电信,,1535358,,1739120,1740300,1777890,1809198,1819147,,,,,1999170
陕西,电信,,1535359,,1739121,1740301,1777891,1809199,1819148,,,,,1999171
陕西,电信,,1535360,,1739122,1740302,1777892,1809200,1819149,,,,,1999172
陕西,电信,,1535361,,1739123,1740303,1777893,1809201,1819150,,,,,1999173
陕西,电信,,1535362,,1739124,1740304,1777894,1809202,1819151,,,,,1999174
陕西,电信,,1535363,,1739125,1740305,1777895,1809203,1819152,,,,,1999175
陕西,电信,,1535364,,1739126,1740306,1777896,1809204,1819153,,,,,1999176
陕西,电信,,1535365,,1739127,1740307,1777897,1809205,1819154,,,,,1999177
陕西,电信,,1535366,,1739128,1740308,1777898,1809206,1819155,,,,,1999178
陕西,电信,,1535367,,1739129,1740309,1777899,1809207,1819156,,,,,1999179
陕西,电信,,1535368,,1739130,1740310,1778240,1809208,1819157,,,,,1999180
陕西,电信,,1535369,,1739131,1740311,1778241,1809209,1819158,,,,,1999181
陕西,电信,,1535370,,1739132,1740312,1778242,1809210,1819159,,,,,1999182
陕西,电信,,1535371,,1739133,1740313,1778243,1809211,1819160,,,,,1999183
陕西,电信,,1535372,,1739134,1740314,1778244,1809212,1819161,,,,,1999184
陕西,电信,,1535373,,1739135,1740315,1778245,1809213,1819162,,,,,1999185
陕西,电信,,1535374,,1739136,1740316,1778246,1809214,1819163,,,,,1999186
陕西,电信,,1535375,,1739137,1740317,1778247,1809215,1819164,,,,,1999187
陕西,电信,,1535376,,1739138,1740318,1778248,1809216,1819165,,,,,1999188
陕西,电信,,1535377,,1739139,1740319,1778249,1809217,1819166,,,,,1999189
陕西,电信,,1535378,,1739140,1740320,1778250,1809218,1819167,,,,,1999190
陕西,电信,,1535379,,1739141,1740321,1778251,1809219,1819168,,,,,1999191
陕西,电信,,1535380,,1739142,1740322,1778252,1809220,1819169,,,,,1999192
陕西,电信,,1535381,,1739143,1740323,1778253,1809221,1819170,,,,,1999193
陕西,电信,,1535382,,1739144,1740324,1778254,1809222,1819171,,,,,1999194
陕西,电信,,1535383,,1739145,1740325,1778255,1809223,1819172,,,,,1999195
陕西,电信,,1535384,,1739146,1740326,1778256,1809224,1819173,,,,,1999196
陕西,电信,,1535385,,1739147,1740327,1778257,1809225,1819174,,,,,1999197
陕西,电信,,1535386,,1739148,1740328,1778258,1809226,1819175,,,,,1999198
陕西,电信,,1535387,,1739149,1740329,1778259,1809227,1819176,,,,,1999199
陕西,电信,,1535388,,1739150,1740330,1778260,1809228,1819177,,,,,1999200
陕西,电信,,1535389,,1739151,1740331,1778261,1809229,1819178,,,,,1999201
陕西,电信,,1535390,,1739152,1740332,1778262,1809230,1819179,,,,,1999202
陕西,电信,,1535391,,1739153,1740333,1778263,1809231,1819180,,,,,1999203
陕西,电信,,1535392,,1739154,1740334,1778264,1809232,1819181,,,,,1999204
陕西,电信,,1535393,,1739155,1740335,1778265,1809233,1819182,,,,,1999205
陕西,电信,,1535394,,1739156,1740336,1778266,1809234,1819183,,,,,1999206
陕西,电信,,1535395,,1739157,1740337,1778267,1809235,1819184,,,,,1999207
陕西,电信,,1535396,,1739158,1740338,1778268,1809236,1819185,,,,,1999208
陕西,电信,,1535397,,1739159,1740339,1778269,1809237,1819186,,,,,1999209
陕西,电信,,1535398,,1739160,1740340,1778270,1809238,1819187,,,,,1999220
陕西,电信,,1535399,,1739161,1740341,1778271,1809239,1819188,,,,,1999221
陕西,电信,,1538450,,1739162,1740342,1778272,1809240,1819189,,,,,1999222
陕西,电信,,1538451,,1739163,1740343,1778273,1809241,1819190,,,,,1999223
陕西,电信,,1538452,,1739164,1740344,1778274,1809242,1819191,,,,,1999224
陕西,电信,,1538453,,1739165,1740345,1778275,1809243,1819192,,,,,1999225
陕西,电信,,1538454,,1739166,1740346,1778276,1809244,1819193,,,,,1999226
陕西,电信,,1538455,,1739167,1740347,1778277,1809245,1819194,,,,,1999227
陕西,电信,,1538456,,1739168,1740348,1778278,1809246,1819195,,,,,1999228
陕西,电信,,1538457,,1739169,1740349,1778279,1809247,1819196,,,,,1999229
陕西,电信,,1538458,,1739170,1740350,1778280,1809248,1819197,,,,,1999230
陕西,电信,,1538459,,1739171,1740351,1778281,1809249,1819198,,,,,1999231
陕西,电信,,1538460,,1739172,1740352,1778282,1809250,1819199,,,,,1999232
陕西,电信,,1538461,,1739173,1740353,1778283,1809251,1819200,,,,,1999233
陕西,电信,,1538462,,1739174,1740354,1778284,1809252,1819201,,,,,1999234
陕西,电信,,1538463,,1739175,1740355,1778285,1809253,1819202,,,,,1999235
陕西,电信,,1538464,,1739176,1740356,1778286,1809254,1819203,,,,,1999236
陕西,电信,,1538465,,1739177,1740357,1778287,1809255,1819204,,,,,1999237
陕西,电信,,1538466,,1739178,1740358,1778288,1809256,1819205,,,,,1999238
陕西,电信,,1538467,,1739179,1740359,1778289,1809257,1819206,,,,,1999239
陕西,电信,,1538468,,1739180,1740360,1778290,1809258,1819207,,,,,1999240
陕西,电信,,1538469,,1739181,1740361,1778291,1809259,1819208,,,,,1999241
陕西,电信,,1538860,,1739182,1740362,1778292,1809260,1819209,,,,,1999242
陕西,电信,,1538861,,1739183,1740363,1778293,1809261,1819210,,,,,1999243
陕西,电信,,1538862,,1739184,1740364,1778294,1809262,1819211,,,,,1999244
陕西,电信,,1538863,,1739185,1740365,1778295,1809263,1819212,,,,,1999245
陕西,电信,,1538864,,1739186,1740366,1778296,1809264,1819213,,,,,1999246
陕西,电信,,1538865,,1739187,1740367,1778297,1809265,1819214,,,,,1999247
陕西,电信,,1538866,,1739188,1740368,1778298,1809266,1819215,,,,,1999248
陕西,电信,,1538867,,1739189,1740369,1778299,1809267,1819216,,,,,1999249
陕西,电信,,1538868,,1739190,1740370,1778800,1809268,1819217,,,,,1999250
陕西,电信,,1538869,,1739191,1740371,1778801,1809269,1819218,,,,,1999251
陕西,电信,,1538900,,1739192,1740372,1778802,1809270,1819219,,,,,1999252
陕西,电信,,1538901,,1739193,1740373,1778803,1809271,1819220,,,,,1999253
陕西,电信,,1538902,,1739194,1740374,1778804,1809272,1819221,,,,,1999254
陕西,电信,,1538903,,1739195,1740375,1778805,1809273,1819222,,,,,1999255
陕西,电信,,1538904,,1739196,1740376,1778806,1809274,1819223,,,,,1999256
陕西,电信,,1538905,,1739197,1740377,1778807,1809275,1819224,,,,,1999257
陕西,电信,,1538906,,1739198,1740378,1778808,1809276,1819225,,,,,1999258
陕西,电信,,1538907,,1739199,1740379,1778809,1809277,1819226,,,,,1999259
陕西,电信,,1538908,,1739200,1740380,1778910,1809278,1819227,,,,,1999260
陕西,电信,,1538909,,1739201,1740381,1778911,1809279,1819228,,,,,1999261
陕西,电信,,1538910,,1739202,1740382,1778912,1809280,1819229,,,,,1999262
陕西,电信,,1538911,,1739203,1740383,1778913,1809281,1819230,,,,,1999263
陕西,电信,,1538912,,1739204,1740384,1778914,1809282,1819231,,,,,1999264
陕西,电信,,1538913,,1739205,1740385,1778915,1809283,1819232,,,,,1999265
陕西,电信,,1538914,,1739206,1740386,1778916,1809284,1819233,,,,,1999266
陕西,电信,,1538915,,1739207,1740387,1778917,1809285,1819234,,,,,1999267
陕西,电信,,1538916,,1739208,1740388,1778918,1809286,1819235,,,,,1999268
陕西,电信,,1538917,,1739209,1740389,1778919,1809287,1819236,,,,,1999269
陕西,电信,,1538918,,1739210,1740390,1778920,1809288,1819237,,,,,1999270
陕西,电信,,1538919,,1739211,1740391,1778921,1809289,1819238,,,,,1999271
陕西,电信,,1538920,,1739212,1740392,1778922,1809290,1819239,,,,,1999272
陕西,电信,,1538921,,1739213,1740393,1778923,1809291,1819240,,,,,1999273
陕西,电信,,1538922,,1739214,1740394,1778924,1809292,1819241,,,,,1999274
陕西,电信,,1538923,,1739215,1740395,1778925,1809293,1819242,,,,,1999275
陕西,电信,,1538924,,1739216,1740396,1778926,1809294,1819243,,,,,1999276
陕西,电信,,1538925,,1739217,1740397,1778927,1809295,1819244,,,,,1999277
陕西,电信,,1538926,,1739218,1740398,1778928,1809296,1819245,,,,,1999278
陕西,电信,,1538927,,1739219,1740399,1778929,1809297,1819246,,,,,1999279
陕西,电信,,1538928,,1739220,1740400,1779100,1809298,1819247,,,,,1999280
陕西,电信,,1538929,,1739221,1740401,1779101,1809299,1819248,,,,,1999281
陕西,电信,,1538930,,1739222,1740402,1779102,1809800,1819249,,,,,1999282
陕西,电信,,1538931,,1739223,1740403,1779103,1809801,1819250,,,,,1999283
陕西,电信,,1538932,,1739224,1740404,1779104,1809802,1819251,,,,,1999284
陕西,电信,,1538933,,1739225,1740405,1779105,1809803,1819252,,,,,1999285
陕西,电信,,1538934,,1739226,1740406,1779106,1809804,1819253,,,,,1999286
陕西,电信,,1538935,,1739227,1740407,1779107,1809805,1819254,,,,,1999287
陕西,电信,,1538936,,1739228,1740408,1779108,1809806,1819255,,,,,1999288
陕西,电信,,1538937,,1739229,1740409,1779109,1809807,1819256,,,,,1999289
陕西,电信,,1538938,,1739230,1740410,1779110,1809808,1819257,,,,,1999290
陕西,电信,,1538939,,1739231,1740411,1779111,1809809,1819258,,,,,1999291
陕西,电信,,1538940,,1739232,1740412,1779112,,1819259,,,,,1999292
陕西,电信,,1538941,,1739233,1740413,1779113,,1819260,,,,,1999293
陕西,电信,,1538942,,1739234,1740414,1779114,,1819261,,,,,1999294
陕西,电信,,1538943,,1739235,1740415,1779115,,1819262,,,,,1999295
陕西,电信,,1538944,,1739236,1740416,1779116,,1819263,,,,,1999296
陕西,电信,,1538945,,1739237,1740417,1779117,,1819264,,,,,1999297
陕西,电信,,1538946,,1739238,1740418,1779118,,1819265,,,,,1999298
陕西,电信,,1538947,,1739239,1740419,1779119,,1819266,,,,,1999299
陕西,电信,,1538948,,1739240,1740420,1779120,,1819267,,,,,
陕西,电信,,1538949,,1739241,1740421,1779121,,1819268,,,,,
陕西,电信,,1538950,,1739242,1740422,1779122,,1819269,,,,,
陕西,电信,,1538951,,1739243,1740423,1779123,,1819270,,,,,
陕西,电信,,1538952,,1739244,1740424,1779124,,1819271,,,,,
陕西,电信,,1538953,,1739245,1740425,1779125,,1819272,,,,,
陕西,电信,,1538954,,1739246,1740426,1779126,,1819273,,,,,
陕西,电信,,1538955,,1739247,1740427,1779127,,1819274,,,,,
陕西,电信,,1538956,,1739248,1740428,1779128,,1819275,,,,,
陕西,电信,,1538957,,1739249,1740429,1779129,,1819276,,,,,
陕西,电信,,1538958,,1739250,1740430,1779130,,1819277,,,,,
陕西,电信,,1538959,,1739251,1740431,1779131,,1819278,,,,,
陕西,电信,,1538960,,1739252,1740432,1779132,,1819279,,,,,
陕西,电信,,1538961,,1739253,1740433,1779133,,1819280,,,,,
陕西,电信,,1538962,,1739254,1740434,1779134,,1819281,,,,,
陕西,电信,,1538963,,1739255,1740435,1779135,,1819282,,,,,
陕西,电信,,1538964,,1739256,1740436,1779136,,1819283,,,,,
陕西,电信,,1538965,,1739257,1740437,1779137,,1819284,,,,,
陕西,电信,,1538966,,1739258,1740438,1779138,,1819285,,,,,
陕西,电信,,1538967,,1739259,1740439,1779139,,1819286,,,,,
陕西,电信,,1538968,,1739260,1740440,1779140,,1819287,,,,,
陕西,电信,,1538969,,1739261,1740441,1779141,,1819288,,,,,
陕西,电信,,1539410,,1739262,1740442,1779142,,1819289,,,,,
陕西,电信,,1539411,,1739263,1740443,1779143,,1819290,,,,,
陕西,电信,,1539412,,1739264,1740444,1779144,,1819291,,,,,
陕西,电信,,1539413,,1739265,1740445,1779145,,1819292,,,,,
陕西,电信,,1539414,,1739266,1740446,1779146,,1819293,,,,,
陕西,电信,,1539415,,1739267,1740447,1779147,,1819294,,,,,
陕西,电信,,1539416,,1739268,1740448,1779148,,1819295,,,,,
陕西,电信,,1539417,,1739269,1740449,1779149,,1819296,,,,,
陕西,电信,,1539418,,1739270,1740450,1779150,,1819297,,,,,
陕西,电信,,1539419,,1739271,1740451,1779151,,1819298,,,,,
陕西,电信,,1539800,,1739272,1740452,1779152,,1819299,,,,,
陕西,电信,,1539801,,1739273,1740453,1779153,,,,,,,
陕西,电信,,1539802,,1739274,1740454,1779154,,,,,,,
陕西,电信,,1539803,,1739275,1740455,1779155,,,,,,,
陕西,电信,,1539804,,1739276,1740456,1779156,,,,,,,
陕西,电信,,1539805,,1739277,1740457,1779157,,,,,,,
陕西,电信,,1539806,,1739278,1740458,1779158,,,,,,,
陕西,电信,,1539807,,1739279,1740459,1779159,,,,,,,
陕西,电信,,1539808,,1739280,1740460,1779160,,,,,,,
陕西,电信,,1539809,,1739281,1740461,1779161,,,,,,,
陕西,电信,,1539900,,1739282,1740462,1779162,,,,,,,
陕西,电信,,1539901,,1739283,1740463,1779163,,,,,,,
陕西,电信,,1539902,,1739284,1740464,1779164,,,,,,,
陕西,电信,,1539903,,1739285,1740465,1779165,,,,,,,
陕西,电信,,1539904,,1739286,1740466,1779166,,,,,,,
陕西,电信,,1539905,,1739287,1740467,1779167,,,,,,,
陕西,电信,,1539906,,1739288,1740468,1779168,,,,,,,
陕西,电信,,1539907,,1739289,1740469,1779169,,,,,,,
陕西,电信,,1539908,,1739290,1740470,1779170,,,,,,,
陕西,电信,,1539909,,1739291,1740471,1779171,,,,,,,
陕西,电信,,1539910,,1739292,1740472,1779172,,,,,,,
陕西,电信,,1539911,,1739293,1740473,1779173,,,,,,,
陕西,电信,,1539912,,1739294,1740474,1779174,,,,,,,
陕西,电信,,1539913,,1739295,1740475,1779175,,,,,,,
陕西,电信,,1539914,,1739296,1740476,1779176,,,,,,,
陕西,电信,,1539915,,1739297,1740477,1779177,,,,,,,
陕西,电信,,1539916,,1739298,1740478,1779178,,,,,,,
陕西,电信,,1539917,,1739299,1740479,1779179,,,,,,,
陕西,电信,,1539918,,1739560,1740480,1779180,,,,,,,
陕西,电信,,1539919,,1739561,1740481,1779181,,,,,,,
陕西,电信,,1539920,,1739562,1740482,1779182,,,,,,,
陕西,电信,,1539921,,1739563,1740483,1779183,,,,,,,
陕西,电信,,1539922,,1739564,1740484,1779184,,,,,,,
陕西,电信,,1539923,,1739565,1740485,1779185,,,,,,,
陕西,电信,,1539924,,1739566,1740486,1779186,,,,,,,
陕西,电信,,1539925,,1739567,1740487,1779187,,,,,,,
陕西,电信,,1539926,,1739568,1740488,1779188,,,,,,,
陕西,电信,,1539927,,1739569,1740489,1779189,,,,,,,
陕西,电信,,1539928,,1739660,1740490,1779190,,,,,,,
陕西,电信,,1539929,,1739661,1740491,1779191,,,,,,,
陕西,电信,,1539930,,1739662,1740492,1779192,,,,,,,
陕西,电信,,1539931,,1739663,1740493,1779193,,,,,,,
陕西,电信,,1539932,,1739664,1740494,1779194,,,,,,,
陕西,电信,,1539933,,1739665,1740495,1779195,,,,,,,
陕西,电信,,1539934,,1739666,1740496,1779196,,,,,,,
陕西,电信,,1539935,,1739667,1740497,1779197,,,,,,,
陕西,电信,,1539936,,1739668,1740498,1779198,,,,,,,
陕西,电信,,1539937,,1739669,1740499,1779199,,,,,,,
陕西,电信,,1539938,,1739860,1740500,1779200,,,,,,,
陕西,电信,,1539939,,1739861,1740501,1779201,,,,,,,
陕西,电信,,1539940,,1739862,1740502,1779202,,,,,,,
陕西,电信,,1539941,,1739863,1740503,1779203,,,,,,,
陕西,电信,,1539942,,1739864,1740504,1779204,,,,,,,
陕西,电信,,1539943,,1739865,1740505,1779205,,,,,,,
陕西,电信,,1539944,,1739866,1740506,1779206,,,,,,,
陕西,电信,,1539945,,1739867,1740507,1779207,,,,,,,
陕西,电信,,1539946,,1739868,1740508,1779208,,,,,,,
陕西,电信,,1539947,,1739869,1740509,1779209,,,,,,,
陕西,电信,,1539948,,,1740510,1779210,,,,,,,
陕西,电信,,1539949,,,1740511,1779211,,,,,,,
陕西,电信,,,,,1740512,1779212,,,,,,,
陕西,电信,,,,,1740513,1779213,,,,,,,
陕西,电信,,,,,1740514,1779214,,,,,,,
陕西,电信,,,,,1740515,1779215,,,,,,,
陕西,电信,,,,,1740516,1779216,,,,,,,
陕西,电信,,,,,1740517,1779217,,,,,,,
陕西,电信,,,,,1740518,1779218,,,,,,,
陕西,电信,,,,,1740519,1779219,,,,,,,
陕西,电信,,,,,1740520,1779220,,,,,,,
陕西,电信,,,,,1740521,1779221,,,,,,,
陕西,电信,,,,,1740522,1779222,,,,,,,
陕西,电信,,,,,1740523,1779223,,,,,,,
陕西,电信,,,,,1740524,1779224,,,,,,,
陕西,电信,,,,,1740525,1779225,,,,,,,
陕西,电信,,,,,1740526,1779226,,,,,,,
陕西,电信,,,,,1740527,1779227,,,,,,,
陕西,电信,,,,,1740528,1779228,,,,,,,
陕西,电信,,,,,1740529,1779229,,,,,,,
陕西,电信,,,,,1740530,1779230,,,,,,,
陕西,电信,,,,,1740531,1779231,,,,,,,
陕西,电信,,,,,1740532,1779232,,,,,,,
陕西,电信,,,,,1740533,1779233,,,,,,,
陕西,电信,,,,,1740534,1779234,,,,,,,
陕西,电信,,,,,1740535,1779235,,,,,,,
陕西,电信,,,,,1740536,1779236,,,,,,,
陕西,电信,,,,,1740537,1779237,,,,,,,
陕西,电信,,,,,1740538,1779238,,,,,,,
陕西,电信,,,,,1740539,1779239,,,,,,,
陕西,电信,,,,,1740540,1779240,,,,,,,
陕西,电信,,,,,1740541,1779241,,,,,,,
陕西,电信,,,,,1740542,1779242,,,,,,,
陕西,电信,,,,,1740543,1779243,,,,,,,
陕西,电信,,,,,1740544,1779244,,,,,,,
陕西,电信,,,,,1740545,1779245,,,,,,,
陕西,电信,,,,,1740546,1779246,,,,,,,
陕西,电信,,,,,1740547,1779247,,,,,,,
陕西,电信,,,,,1740548,1779248,,,,,,,
陕西,电信,,,,,1740549,1779249,,,,,,,
陕西,电信,,,,,1740550,1779250,,,,,,,
陕西,电信,,,,,1740551,1779251,,,,,,,
陕西,电信,,,,,1740552,1779252,,,,,,,
陕西,电信,,,,,1740553,1779253,,,,,,,
陕西,电信,,,,,1740554,1779254,,,,,,,
陕西,电信,,,,,1740555,1779255,,,,,,,
陕西,电信,,,,,1740556,1779256,,,,,,,
陕西,电信,,,,,1740557,1779257,,,,,,,
陕西,电信,,,,,1740558,1779258,,,,,,,
陕西,电信,,,,,1740559,1779259,,,,,,,
陕西,电信,,,,,1740560,1779260,,,,,,,
陕西,电信,,,,,1740561,1779261,,,,,,,
陕西,电信,,,,,1740562,1779262,,,,,,,
陕西,电信,,,,,1740563,1779263,,,,,,,
陕西,电信,,,,,1740564,1779264,,,,,,,
陕西,电信,,,,,1740565,1779265,,,,,,,
陕西,电信,,,,,1740566,1779266,,,,,,,
陕西,电信,,,,,1740567,1779267,,,,,,,
陕西,电信,,,,,1740568,1779268,,,,,,,
陕西,电信,,,,,1740569,1779269,,,,,,,
陕西,电信,,,,,1740570,1779270,,,,,,,
陕西,电信,,,,,1740571,1779271,,,,,,,
陕西,电信,,,,,1740572,1779272,,,,,,,
陕西,电信,,,,,1740573,1779273,,,,,,,
陕西,电信,,,,,1740574,1779274,,,,,,,
陕西,电信,,,,,1740575,1779275,,,,,,,
陕西,电信,,,,,1740576,1779276,,,,,,,
陕西,电信,,,,,1740577,1779277,,,,,,,
陕西,电信,,,,,1740578,1779278,,,,,,,
陕西,电信,,,,,1740579,1779279,,,,,,,
陕西,电信,,,,,1740580,1779280,,,,,,,
陕西,电信,,,,,1740581,1779281,,,,,,,
陕西,电信,,,,,1740582,1779282,,,,,,,
陕西,电信,,,,,1740583,1779283,,,,,,,
陕西,电信,,,,,1740584,1779284,,,,,,,
陕西,电信,,,,,1740585,1779285,,,,,,,
陕西,电信,,,,,1740586,1779286,,,,,,,
陕西,电信,,,,,1740587,1779287,,,,,,,
陕西,电信,,,,,1740588,1779288,,,,,,,
陕西,电信,,,,,1740589,1779289,,,,,,,
陕西,电信,,,,,1740590,1779290,,,,,,,
陕西,电信,,,,,1740591,1779291,,,,,,,
陕西,电信,,,,,1740592,1779292,,,,,,,
陕西,电信,,,,,1740593,1779293,,,,,,,
陕西,电信,,,,,1740594,1779294,,,,,,,
陕西,电信,,,,,1740595,1779295,,,,,,,
陕西,电信,,,,,1740596,1779296,,,,,,,
陕西,电信,,,,,1740597,1779297,,,,,,,
陕西,电信,,,,,1740598,1779298,,,,,,,
陕西,电信,,,,,1740599,1779299,,,,,,,
陕西,电信,,,,,1740600,1779400,,,,,,,
陕西,电信,,,,,1740601,1779401,,,,,,,
陕西,电信,,,,,1740602,1779402,,,,,,,
陕西,电信,,,,,1740603,1779403,,,,,,,
陕西,电信,,,,,1740604,1779404,,,,,,,
陕西,电信,,,,,1740605,1779405,,,,,,,
陕西,电信,,,,,1740606,1779406,,,,,,,
陕西,电信,,,,,1740607,1779407,,,,,,,
陕西,电信,,,,,1740608,1779408,,,,,,,
陕西,电信,,,,,1740609,1779409,,,,,,,
陕西,电信,,,,,1740610,1779560,,,,,,,
陕西,电信,,,,,1740611,1779561,,,,,,,
陕西,电信,,,,,1740612,1779562,,,,,,,
陕西,电信,,,,,1740613,1779563,,,,,,,
陕西,电信,,,,,1740614,1779564,,,,,,,
陕西,电信,,,,,1740615,1779565,,,,,,,
陕西,电信,,,,,1740616,1779566,,,,,,,
陕西,电信,,,,,1740617,1779567,,,,,,,
陕西,电信,,,,,1740618,1779568,,,,,,,
陕西,电信,,,,,1740619,1779569,,,,,,,
陕西,电信,,,,,1740620,1779570,,,,,,,
陕西,电信,,,,,1740621,1779571,,,,,,,
陕西,电信,,,,,1740622,1779572,,,,,,,
陕西,电信,,,,,1740623,1779573,,,,,,,
陕西,电信,,,,,1740624,1779574,,,,,,,
陕西,电信,,,,,1740625,1779575,,,,,,,
陕西,电信,,,,,1740626,1779576,,,,,,,
陕西,电信,,,,,1740627,1779577,,,,,,,
陕西,电信,,,,,1740628,1779578,,,,,,,
陕西,电信,,,,,1740629,1779579,,,,,,,
陕西,电信,,,,,1740630,1779580,,,,,,,
陕西,电信,,,,,1740631,1779581,,,,,,,
陕西,电信,,,,,1740632,1779582,,,,,,,
陕西,电信,,,,,1740633,1779583,,,,,,,
陕西,电信,,,,,1740634,1779584,,,,,,,
陕西,电信,,,,,1740635,1779585,,,,,,,
陕西,电信,,,,,1740636,1779586,,,,,,,
陕西,电信,,,,,1740637,1779587,,,,,,,
陕西,电信,,,,,1740638,1779588,,,,,,,
陕西,电信,,,,,1740639,1779589,,,,,,,
陕西,电信,,,,,1740640,1779590,,,,,,,
陕西,电信,,,,,1740641,1779591,,,,,,,
陕西,电信,,,,,1740642,1779592,,,,,,,
陕西,电信,,,,,1740643,1779593,,,,,,,
陕西,电信,,,,,1740644,1779594,,,,,,,
陕西,电信,,,,,1740645,1779595,,,,,,,
陕西,电信,,,,,1740646,1779596,,,,,,,
陕西,电信,,,,,1740647,1779597,,,,,,,
